Id	InstrumentId	InstrumentMapping	InstrumentMappingId	Isin	Isin_Status	Desc	Issuer	IssuerId	IssuerType	MarketId	ParValue	SecurityType	SecurityTypeStr	Status	StatusStr	TermCode	Ticker	Type	TypeStr	PriceMultiplier	ExternalId	ExternalSource	DeliveryMethod	Eligibility	ErrorMsg	ErrorFlag	DateStart	DateStop	DateSettl	DateSettl_Status	DateIssue	Currency	CurrencyStr	CurrencyDefaultFlag	Date	Country	Code	CodeType
T40	T40	ALL.CM_INSTRUMENT.MPP.CA13508ZYX46	MPP=CA13508ZYX46	CA13508ZYX46	0	CANRDC 01/06/22 SE22	CAN GENERIC RESIDUAL	10	Government		0	2	Cash	40	Open		CANRDC	2	Cash	0.01	CA13508ZYX46				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	19911216	5	CAD	0	20170724	US	13508ZYX4	1
E5	E5	ALL.CM_INSTRUMENT.MPP.CA8787423034_XTSE	MPP=CA8787423034_XTSE	CA8787423034	16	TCK CN	TECK RESOURCES LIMITED		UNKN		0	13	Equity	40	Open		TCK	0	Undefined	1	CA8787423034				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	5	CAD	0	20170724	CA	CA8787423034	2
E6	E6	ALL.CM_INSTRUMENT.MPP.CA8911456090_XTSE	MPP=CA8911456090_XTSE	CA8911456090	16	TD CN	TORONTO-DOMINION BANKING CORPORATION		UNKN		0	13	Equity	40	Open		TD	0	Undefined	1	CA8911456090				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	5	CAD	0	20170724	CA	CA8911456090	2
FER2024ERU4	FER2024ERU4	ALL.CM_INSTRUMENT.MPP.ERU4	MPP=ERU4		16	ERU4					0	4	Future	40	Open		ERU4	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20240918	20241218	20170724	16	0	1	EUR	0	20170724	EU	ERU4	4
FER2015ERU5	FER2015ERU5	ALL.CM_INSTRUMENT.MPP.ERU5	MPP=ERU5		16	ERU5					0	4	Future	40	Open		ERU5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20150916	20151216	20170724	16	0	1	EUR	0	20170724	EU	ERU5	4
T44	T44	ALL.CM_INSTRUMENT.MPP.DE0001116051	MPP=DE0001116051	DE0001116051	0	BUBILL ZER 10/10/12	Germany	13			0	2	Cash	40	Open		BUBILL	2	Cash	0.01	COEJ1070261				<ValidationErr><ValidationWarn>	0	0	0	20121010	128	20120404	1	EUR	0	20170724	DE	EJ1070261	1
T47	T47	ALL.CM_INSTRUMENT.MPP.DE0001134492	MPP=DE0001134492	DE0001134492	0	DBR 5.625 09/20/16	BUNDESREPUB. DEUTSCHLAND	15	Government		0	2	Cash	40	Open		DBR	2	Cash	0.01	COZZ2071046				<ValidationErr><ValidationWarn>	0	0	0	20160920	128	19860922	1	EUR	0	20170724	DE	ZZ2071046	1
T56	T56	ALL.CM_INSTRUMENT.MPP.DE0001135291	MPP=DE0001135291	DE0001135291	0	DBR 3.5 01/04/16	BUNDESREPUB. DEUTSCHLAND	15	Government		0	2	Cash	40	Open		DBR	2	Cash	0.01	COEF1729336				<ValidationErr><ValidationWarn>	0	0	0	20160104	128	20051125	1	EUR	0	20170724	DE	EF1729336	1
T57	T57	ALL.CM_INSTRUMENT.MPP.DE0001135341	MPP=DE0001135341	DE0001135341	0	DBR 4.0 01/04/18	BUNDESREPUB. DEUTSCHLAND	15	Government		0	2	Cash	40	Open		DBR	2	Cash	0.01	COEH0047405				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20071116	1	EUR	0	20170724	DE	EH0047405	1
T59	T59	ALL.CM_INSTRUMENT.MPP.DE0001135382	MPP=DE0001135382	DE0001135382	0	DBR 3.5 07/04/19	BUNDESREPUB. DEUTSCHLAND	15	Government		0	2	Cash	40	Open		DBR	2	Cash	0.01	COEH8262261				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090522	1	EUR	0	20170724	DE	EH8262261	1
T63	T63	ALL.CM_INSTRUMENT.MPP.DE0001141570	MPP=DE0001141570	DE0001141570	0	OBL 2.25 04/10/15	BUNDESOBLIGATION	16	Government		0	2	Cash	40	Open		OBL	2	Cash	0.01	COEI2130769				<ValidationErr><ValidationWarn>	0	0	0	20150410	128	20100416	1	EUR	0	20170724	DE	EI2130769	1
T70	T70	ALL.CM_INSTRUMENT.MPP.DE0001142503	MPP=DE0001142503	DE0001142503	0	DBRS 04/01/17	BUNDESREPUB. DEUTSCHLAND	15	Government		0	2	Cash	40	Open		DBRS	2	Cash	0.01	DE0001142503				<ValidationErr><ValidationWarn>	0	0	0	20170104	128	19970704	1	EUR	0	20170724	DE	GG7292129	1
T72	T72	ALL.CM_INSTRUMENT.MPP.DE0001142552	MPP=DE0001142552	DE0001142552	0	DBRS ZER 01/04/22	BUNDESREPUB. DEUTSCHLAND	15	Government		0	2	Cash	40	Open		DBRS	2	Cash	0.01	COGG7292178				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19970704	1	EUR	0	20170724	DE	GG7292178	1
T73	T73	ALL.CM_INSTRUMENT.MPP.DE0001142560	MPP=DE0001142560	DE0001142560	0	DBRS ZERO 01/23	BUNDESREPUB. DEUTSCHLAND	15	Government		0	2	Cash	40	Open		DBRS	2	Cash	0.01	DE0001142560				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19970704	1	EUR	0	20170724	DE	GG7292186	1
C86	C86	ALL.CM_INSTRUMENT.MPP.DE000A0MFJX5	MPP=DE000A0MFJX5	DE000A0MFJX5	0	KFW 4.125 07/04/17	KFW	17	Financial		0	2	Cash	40	Open		KFW	2	Cash	0.01	COEG1344233				<ValidationErr><ValidationWarn>	0	0	0	20170704	128	20070130	1	EUR	0	20170724	DE	EG1344233	1
T87	T87	ALL.CM_INSTRUMENT.MPP.DK0009918138	MPP=DK0009918138	DK0009918138	0	DGB 7.000 11/24	KINGDOM OF DENMARK	18	Government		0	2	Cash	40	Open		DGB	2	Cash	0.01	DK0009918138				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19940406	8	DKK	0	20170724	DK	GG7190042	1
FER2020ERH0	FER2020ERH0	ALL.CM_INSTRUMENT.MPP.ERH0	MPP=ERH0		16	ERH0					0	4	Future	40	Open		ERH0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20200318	20200617	20170724	16	0	1	EUR	0	20170724	EU	ERH0	4
FER2021ERH1	FER2021ERH1	ALL.CM_INSTRUMENT.MPP.ERH1	MPP=ERH1		16	ERH1					0	4	Future	40	Open		ERH1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20210317	20210616	20170724	16	0	1	EUR	0	20170724	EU	ERH1	4
FER2022ERH2	FER2022ERH2	ALL.CM_INSTRUMENT.MPP.ERH2	MPP=ERH2		16	ERH2					0	4	Future	40	Open		ERH2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20220316	20220615	20170724	16	0	1	EUR	0	20170724	EU	ERH2	4
FER2023ERH3	FER2023ERH3	ALL.CM_INSTRUMENT.MPP.ERH3	MPP=ERH3		16	ERH3					0	4	Future	40	Open		ERH3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20230315	20230621	20170724	16	0	1	EUR	0	20170724	EU	ERH3	4
FER2024ERH4	FER2024ERH4	ALL.CM_INSTRUMENT.MPP.ERH4	MPP=ERH4		16	ERH4					0	4	Future	40	Open		ERH4	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20240320	20240619	20170724	16	0	1	EUR	0	20170724	EU	ERH4	4
FER2025ERH5	FER2025ERH5	ALL.CM_INSTRUMENT.MPP.ERH5	MPP=ERH5		16	ERH5					0	4	Future	40	Open		ERH5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20250319	20250618	20170724	16	0	1	EUR	0	20170724	EU	ERH5	4
FER2016ERH6	FER2016ERH6	ALL.CM_INSTRUMENT.MPP.ERH6	MPP=ERH6		16	ERH6					0	4	Future	40	Open		ERH6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20160316	20160615	20170724	16	0	1	EUR	0	20170724	EU	ERH6	4
FER2017ERH7	FER2017ERH7	ALL.CM_INSTRUMENT.MPP.ERH7	MPP=ERH7		16	ERH7					0	4	Future	40	Open		ERH7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20170315	20170621	20170724	16	0	1	EUR	0	20170724	EU	ERH7	4
FER2018ERH8	FER2018ERH8	ALL.CM_INSTRUMENT.MPP.ERH8	MPP=ERH8		16	ERH8					0	4	Future	40	Open		ERH8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20180321	20180620	20170724	16	0	1	EUR	0	20170724	EU	ERH8	4
FER2019ERH9	FER2019ERH9	ALL.CM_INSTRUMENT.MPP.ERH9	MPP=ERH9		16	ERH9					0	4	Future	40	Open		ERH9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20190320	20190619	20170724	16	0	1	EUR	0	20170724	EU	ERH9	4
FER2020ERM0	FER2020ERM0	ALL.CM_INSTRUMENT.MPP.ERM0	MPP=ERM0		16	ERM0					0	4	Future	40	Open		ERM0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20200617	20200916	20170724	16	0	1	EUR	0	20170724	EU	ERM0	4
FER2021ERM1	FER2021ERM1	ALL.CM_INSTRUMENT.MPP.ERM1	MPP=ERM1		16	ERM1					0	4	Future	40	Open		ERM1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20210616	20210915	20170724	16	0	1	EUR	0	20170724	EU	ERM1	4
FER2022ERM2	FER2022ERM2	ALL.CM_INSTRUMENT.MPP.ERM2	MPP=ERM2		16	ERM2					0	4	Future	40	Open		ERM2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20220615	20220921	20170724	16	0	1	EUR	0	20170724	EU	ERM2	4
FER2023ERM3	FER2023ERM3	ALL.CM_INSTRUMENT.MPP.ERM3	MPP=ERM3		16	ERM3					0	4	Future	40	Open		ERM3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20230621	20230920	20170724	16	0	1	EUR	0	20170724	EU	ERM3	4
FER2024ERM4	FER2024ERM4	ALL.CM_INSTRUMENT.MPP.ERM4	MPP=ERM4		16	ERM4					0	4	Future	40	Open		ERM4	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20240619	20240918	20170724	16	0	1	EUR	0	20170724	EU	ERM4	4
FER2015ERM5	FER2015ERM5	ALL.CM_INSTRUMENT.MPP.ERM5	MPP=ERM5		16	ERM5					0	4	Future	40	Open		ERM5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20150616	20150916	20170724	16	0	1	EUR	0	20170724	EU	ERM5	4
FER2022ERZ2	FER2022ERZ2	ALL.CM_INSTRUMENT.MPP.ERZ2	MPP=ERZ2		16	ERZ2					0	4	Future	40	Open		ERZ2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20221221	20230315	20170724	16	0	1	EUR	0	20170724	EU	ERZ2	4
FER2016ERM6	FER2016ERM6	ALL.CM_INSTRUMENT.MPP.ERM6	MPP=ERM6		16	ERM6					0	4	Future	40	Open		ERM6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20160615	20160921	20170724	16	0	1	EUR	0	20170724	EU	ERM6	4
FER2017ERM7	FER2017ERM7	ALL.CM_INSTRUMENT.MPP.ERM7	MPP=ERM7		16	ERM7					0	4	Future	40	Open		ERM7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20170621	20170920	20170724	16	0	1	EUR	0	20170724	EU	ERM7	4
FER2018ERM8	FER2018ERM8	ALL.CM_INSTRUMENT.MPP.ERM8	MPP=ERM8		16	ERM8					0	4	Future	40	Open		ERM8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20180620	20180919	20170724	16	0	1	EUR	0	20170724	EU	ERM8	4
FER2019ERM9	FER2019ERM9	ALL.CM_INSTRUMENT.MPP.ERM9	MPP=ERM9		16	ERM9					0	4	Future	40	Open		ERM9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20190619	20190918	20170724	16	0	1	EUR	0	20170724	EU	ERM9	4
FER2020ERU0	FER2020ERU0	ALL.CM_INSTRUMENT.MPP.ERU0	MPP=ERU0		16	ERU0					0	4	Future	40	Open		ERU0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20200916	20201216	20170724	16	0	1	EUR	0	20170724	EU	ERU0	4
FER2021ERU1	FER2021ERU1	ALL.CM_INSTRUMENT.MPP.ERU1	MPP=ERU1		16	ERU1					0	4	Future	40	Open		ERU1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20210915	20211215	20170724	16	0	1	EUR	0	20170724	EU	ERU1	4
FER2022ERU2	FER2022ERU2	ALL.CM_INSTRUMENT.MPP.ERU2	MPP=ERU2		16	ERU2					0	4	Future	40	Open		ERU2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20220921	20221221	20170724	16	0	1	EUR	0	20170724	EU	ERU2	4
FER2023ERU3	FER2023ERU3	ALL.CM_INSTRUMENT.MPP.ERU3	MPP=ERU3		16	ERU3					0	4	Future	40	Open		ERU3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20230920	20231220	20170724	16	0	1	EUR	0	20170724	EU	ERU3	4
FER2016ERU6	FER2016ERU6	ALL.CM_INSTRUMENT.MPP.ERU6	MPP=ERU6		16	ERU6					0	4	Future	40	Open		ERU6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20160921	20161221	20170724	16	0	1	EUR	0	20170724	EU	ERU6	4
FER2017ERU7	FER2017ERU7	ALL.CM_INSTRUMENT.MPP.ERU7	MPP=ERU7		16	ERU7					0	4	Future	40	Open		ERU7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20170920	20171220	20170724	16	0	1	EUR	0	20170724	EU	ERU7	4
FER2018ERU8	FER2018ERU8	ALL.CM_INSTRUMENT.MPP.ERU8	MPP=ERU8		16	ERU8					0	4	Future	40	Open		ERU8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20180919	20181219	20170724	16	0	1	EUR	0	20170724	EU	ERU8	4
FER2019ERU9	FER2019ERU9	ALL.CM_INSTRUMENT.MPP.ERU9	MPP=ERU9		16	ERU9					0	4	Future	40	Open		ERU9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20190918	20191218	20170724	16	0	1	EUR	0	20170724	EU	ERU9	4
FER2020ERZ0	FER2020ERZ0	ALL.CM_INSTRUMENT.MPP.ERZ0	MPP=ERZ0		16	ERZ0					0	4	Future	40	Open		ERZ0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20201216	20210317	20170724	16	0	1	EUR	0	20170724	EU	ERZ0	4
FER2021ERZ1	FER2021ERZ1	ALL.CM_INSTRUMENT.MPP.ERZ1	MPP=ERZ1		16	ERZ1					0	4	Future	40	Open		ERZ1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20211215	20220316	20170724	16	0	1	EUR	0	20170724	EU	ERZ1	4
FER2023ERZ3	FER2023ERZ3	ALL.CM_INSTRUMENT.MPP.ERZ3	MPP=ERZ3		16	ERZ3					0	4	Future	40	Open		ERZ3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20231220	20240320	20170724	16	0	1	EUR	0	20170724	EU	ERZ3	4
FER2024ERZ4	FER2024ERZ4	ALL.CM_INSTRUMENT.MPP.ERZ4	MPP=ERZ4		16	ERZ4					0	4	Future	40	Open		ERZ4	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20241218	20250319	20170724	16	0	1	EUR	0	20170724	EU	ERZ4	4
FER2015ERZ5	FER2015ERZ5	ALL.CM_INSTRUMENT.MPP.ERZ5	MPP=ERZ5		16	ERZ5					0	4	Future	40	Open		ERZ5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20151216	20160316	20170724	16	0	1	EUR	0	20170724	EU	ERZ5	4
FER2016ERZ6	FER2016ERZ6	ALL.CM_INSTRUMENT.MPP.ERZ6	MPP=ERZ6		16	ERZ6					0	4	Future	40	Open		ERZ6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20161221	20170315	20170724	16	0	1	EUR	0	20170724	EU	ERZ6	4
FER2017ERZ7	FER2017ERZ7	ALL.CM_INSTRUMENT.MPP.ERZ7	MPP=ERZ7		16	ERZ7					0	4	Future	40	Open		ERZ7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20171220	20180321	20170724	16	0	1	EUR	0	20170724	EU	ERZ7	4
FER2018ERZ8	FER2018ERZ8	ALL.CM_INSTRUMENT.MPP.ERZ8	MPP=ERZ8		16	ERZ8					0	4	Future	40	Open		ERZ8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20181219	20190320	20170724	16	0	1	EUR	0	20170724	EU	ERZ8	4
FER2019ERZ9	FER2019ERZ9	ALL.CM_INSTRUMENT.MPP.ERZ9	MPP=ERZ9		16	ERZ9					0	4	Future	40	Open		ERZ9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20191218	20200318	20170724	16	0	1	EUR	0	20170724	EU	ERZ9	4
T88	T88	ALL.CM_INSTRUMENT.MPP.ES0000011892	MPP=ES0000011892	ES0000011892	0	SPGBS 31/01/15	BON Y OBLIG ESTADO STRIP	19	Government		0	2	Cash	40	Open		SPGBS	2	Cash	0.01	ES0000011892				<ValidationErr><ValidationWarn>	0	0	0	20150131	128	19980505	1	EUR	0	20170724	ES	CP5061355	1
T89	T89	ALL.CM_INSTRUMENT.MPP.ES0000011918	MPP=ES0000011918	ES0000011918	0	SPGBS 31/01/17	BON Y OBLIG ESTADO STRIP	19	Government		0	2	Cash	40	Open		SPGBS	2	Cash	0.01	ES0000011918				<ValidationErr><ValidationWarn>	0	0	0	20170131	128	19980505	1	EUR	0	20170724	ES	CP5061371	1
T95	T95	ALL.CM_INSTRUMENT.MPP.ES00000122D7	MPP=ES00000122D7	ES00000122D7	0	SPGB 4.0 04/30/20	BONOS Y OBLIG DEL ESTADO	22	Government		0	2	Cash	40	Open		SPGB	2	Cash	0.01	COEI1098660				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100120	1	EUR	0	20170724	ES	EI1098660	1
T104	T104	ALL.CM_INSTRUMENT.MPP.FR0000189151	MPP=FR0000189151	FR0000189151	0	FRTR 4.25 04/25/19	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEC9836874				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20030610	1	EUR	0	20170724	FR	EC9836874	1
T400	T400	ALL.CM_INSTRUMENT.MPP.FR0000570772	MPP=FR0000570772	FR0000570772	0	OAT CPN OCT12	UNKN	48			0	2	Cash	40	Open		OAT	2	Cash	0.01	FR0000570772				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	19920511	1	EUR	0	20170724	FR	GG7088170	1
T102	T102	ALL.CM_INSTRUMENT.MPP.FR0000570871	MPP=FR0000570871	FR0000570871	0	FRTRS 25/04/17	FRANCE O.A.T. STRIP	26	Government		0	2	Cash	40	Open		FRTRS	2	Cash	0.01	FR0000570871				<ValidationErr><ValidationWarn>	0	0	0	20170425	128	19920511	1	EUR	0	20170724	US	GG7127200	1
T107	T107	ALL.CM_INSTRUMENT.MPP.FR0000571002	MPP=FR0000571002	FR0000571002	0	FRTRS 25/10/21	FRANCE O.A.T. STRIP	26	Government		0	2	Cash	40	Open		FRTRS	2	Cash	0.01	FR0000571002				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	19940426	1	EUR	0	20170724	FR	GG7190224	1
T111	T111	ALL.CM_INSTRUMENT.MPP.FR0010163543	MPP=FR0010163543	FR0010163543	0	FRTR 3.5 04/25/15	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COED7884965				<ValidationErr><ValidationWarn>	0	0	0	20150425	128	20050208	1	EUR	0	20170724	FR	ED7884965	1
T114	T114	"ALL.CM_INSTRUMENT.MPP.FR0010466938,ALL.CM_INSTRUMENT.SDS.0_2_FR0010466938_0_"	MPP=FR0010466938|SDS=0_2_FR0010466938_0_	FR0010466938	0	FRTR 4.25 10/25/23	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEG3953361				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20070509	1	EUR	0	20170724	FR	EG3953361	1
T115	T115	ALL.CM_INSTRUMENT.MPP.FR0010517417	MPP=FR0010517417	FR0010517417	0	FRTR 4.25 10/25/17	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEG7823610				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20070911	1	EUR	0	20170724	FR	EG7823610	1
T116	T116	"ALL.CM_INSTRUMENT.MPP.FR0010585901,ALL.CM_INSTRUMENT.SDS.0_2_FR0010585901_0_"	MPP=FR0010585901|SDS=0_2_FR0010585901_0_	FR0010585901	0	FRTR 2.1 07/25/23	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEH2127676				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20080220	1	EUR	0	20170724	FR	EH2127676	1
T118	T118	ALL.CM_INSTRUMENT.MPP.FR0010670737	MPP=FR0010670737	FR0010670737	0	FRTR 4.25 10/25/18	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEH5740889				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20081007	1	EUR	0	20170724	FR	EH5740889	1
T120	T120	"ALL.CM_INSTRUMENT.MPP.FR0010776161,ALL.CM_INSTRUMENT.SDS.0_2_FR0010776161_0_"	MPP=FR0010776161|SDS=0_2_FR0010776161_0_	FR0010776161	0	FRTR 3.75 10/25/19	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEH8838318				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090707	1	EUR	0	20170724	FR	EH8838318	1
T121	T121	ALL.CM_INSTRUMENT.MPP.FR0010850032	MPP=FR0010850032	FR0010850032	0	FRTR 1.3 07/25/19	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEI1126701				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100126	1	EUR	0	20170724	FR	EI1126701	1
T122	T122	"ALL.CM_INSTRUMENT.MPP.FR0010854182,ALL.CM_INSTRUMENT.SDS.0_2_FR0010854182_0_"	MPP=FR0010854182|SDS=0_2_FR0010854182_0_	FR0010854182	0	FRTR 3.5 04/25/20	FRANCE (GOVT OF)	25	Government		0	2	Cash	40	Open		FRTR	2	Cash	0.01	COEI1319124				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100209	1	EUR	0	20170724	FR	EI1319124	1
T123	T123	ALL.CM_INSTRUMENT.MPP.GB0000513654	MPP=GB0000513654	GB0000513654	0	UKTS 07/06/15 JN21	UK TREASURY STRIP	27	Government		0	2	Cash	40	Open		UKTS	2	Cash	0.01	GB0000513654				<ValidationErr><ValidationWarn>	0	0	0	20150607	128	19971208	9	GBP	0	20170724	GB	GG7368408	1
T124	T124	ALL.CM_INSTRUMENT.MPP.GB0000513878	MPP=GB0000513878	GB0000513878	0	UKTR 07/12/15	UK TREASURY PRINCIPAL	28	Government		0	2	Cash	40	Open		UKTR	2	Cash	0.01	GB0000513878				<ValidationErr><ValidationWarn>	0	0	0	20151207	128	19971208	9	GBP	0	20170724	GB	GG7361700	1
T125	T125	ALL.CM_INSTRUMENT.MPP.GB0000513985	MPP=GB0000513985	GB0000513985	0	UKTS 07/12/15 JN21	UK TREASURY STRIP	27	Government		0	2	Cash	40	Open		UKTS	2	Cash	0.01	GB0000513985				<ValidationErr><ValidationWarn>	0	0	0	20151207	128	19971208	9	GBP	0	20170724	GB	GG7368416	1
T126	T126	ALL.CM_INSTRUMENT.MPP.GB0000514405	MPP=GB0000514405	GB0000514405	0	UKTS 07/12/16 JN21	UK TREASURY STRIP	27	Government		0	2	Cash	40	Open		UKTS	2	Cash	0.01	GB0000514405				<ValidationErr><ValidationWarn>	0	0	0	20161207	128	19971208	9	GBP	0	20170724	GB	GG7368432	1
T127	T127	ALL.CM_INSTRUMENT.MPP.GB0000514736	MPP=GB0000514736	GB0000514736	0	UKTS 07/12/17 JN21	UK TREASURY STRIP	27	Government		0	2	Cash	40	Open		UKTS	2	Cash	0.01	GB0000514736				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19971208	9	GBP	0	20170724	GB	GG7368457	1
T128	T128	ALL.CM_INSTRUMENT.MPP.GB0000514959	MPP=GB0000514959	GB0000514959	0	UKTS 07/12/18 JN21	UK TREASURY STRIP	27	Government		0	2	Cash	40	Open		UKTS	2	Cash	0.01	GB0000514959				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19971208	9	GBP	0	20170724	GB	GG7368473	1
T129	T129	ALL.CM_INSTRUMENT.MPP.GB0000515816	MPP=GB0000515816	GB0000515816	0	UKTR 07/06/21	UK TREASURY PRINCIPAL	28	Government		0	2	Cash	40	Open		UKTR	2	Cash	0.01	GB0000515816				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19971208	9	GBP	0	20170724	GB	GG7361718	1
C374	C374	ALL.CM_INSTRUMENT.MPP.GB0001082386	MPP=GB0001082386	GB0001082386	0	BOCLN 12.25 10/02/2017	UNKN	48	Basic Materials		0	2	Cash	40	Open		BOCLN	2	Cash	0.01	TT3039811				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19820909	9	GBP	0	20170724	NL	GB0001082386	2
T131	T131	ALL.CM_INSTRUMENT.MPP.GB0002404191	MPP=GB0002404191	GB0002404191	0	UKT 6.000 12/28	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0002404191				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19980129	9	GBP	0	20170724	GB	GG7375726	1
T130	T130	ALL.CM_INSTRUMENT.MPP.GB0003252318	MPP=GB0003252318	GB0003252318	0	UKT 12.0 12/17	EXC 12% 2017	29	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0003252318				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19780615	9	GBP	0	20170724	GB	ZZ2021017	1
T132	T132	ALL.CM_INSTRUMENT.MPP.GB0004893086	MPP=GB0004893086	GB0004893086	0	UKT 4.250 06/32	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0004893086				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20000525	9	GBP	0	20170724	GB	EC2565959	1
T133	T133	ALL.CM_INSTRUMENT.MPP.GB0008881541	MPP=GB0008881541	GB0008881541	0	UKT 8.000 12/15	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0008881541				<ValidationErr><ValidationWarn>	0	0	0	20151207	128	19950126	9	GBP	0	20170724	GB	GG7227638	1
C136	C136	ALL.CM_INSTRUMENT.MPP.GB0008931148	MPP=GB0008931148	GB0008931148	0	UKT 8 3/4 08/25/17	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0008931148				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19920430	9	GBP	0	20170724	GB	GB0008931148	2
T134	T134	ALL.CM_INSTRUMENT.MPP.GB0008932666	MPP=GB0008932666	GB0008932666	0	UKTI 4.125 07/22/30	United Kingdom	30	Government		0	2	Cash	40	Open		UKTI	2	Cash	0.01	COGG7133083				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19920616	9	GBP	0	20170724	GB	GG7133083	1
